newsId,url,title,head_img,category,tag,description
2476,https://new.qq.com/omn/20210329/20210329A0DZHT00.html,也许不能理解金毛对玩具的感情，但能看出它们是真的喜欢玩具呀,https://inews.gtimg.com/newsapp_ls/0/13351462773_640330/0,宠物,金毛,你家的狗子也有心爱的玩具吗？网友家的金毛Barley有一个心爱的玩具，走到哪儿都带着它，这哪里是大狗子，分明就是一个可爱的小朋友嘛！
2477,https://new.qq.com/omn/20210329/20210329A0DZJ800.html,【兴平新闻】兴渭大道 碧桃花开笑春风,https://inews.gtimg.com/newsapp_ls/0/13351464461_640330/0,旅游,碧桃花;春风;兴平,碧桃花开又一年，芳菲烂漫在人间。连日来，我市兴渭大道旁的20亩碧桃花迎春绽放。放眼望去，一片粉红色的海洋里，一簇簇、一朵朵，挤满枝头的碧桃花，彼此起伏。一阵微风拂过，花香迎面扑来，好一股自然清新的气……
2478,https://new.qq.com/omn/20210329/20210329A0DZYC00.html,目前这3部手机最值得考虑，Neo5像素橙要来了，独占鳌头,https://inews.gtimg.com/newsapp_ls/0/13351467385_640330/0,科技,像素;neo5;电池;vivo,这个月发布的手机还真是多，或许让不少人感到很头疼，不知道选哪一部好？针对这种情况，你也别焦虑，今天给你们奉上3部性价比超高的手机，可以说是没有短板，没有入手的小伙伴可以考虑。第一部：iQOO Neo……
2481,https://new.qq.com/omn/20210329/20210329A0E0HQ00.html,一个女人，这样回你消息，八成是想你了,https://inews.gtimg.com/newsapp_ls/0/13351472844_640330/0,情感,思念,文：爱情摇篮用最简单的文字，给你温暖，给你陪伴，引你成长，助你坚强。思念，是剪不断，理还乱的思绪。当思念来袭的时候，会缠绕在心头，久久不能自已，会沉浸在思念的思绪当中，无法自拔。爱一个人有多深，那份……
2482,https://new.qq.com/omn/20210329/20210329A0E0RK00.html,雷军的王炸！小米11 Ultra发布，安卓之光实至名归？,https://inews.gtimg.com/newsapp_ls/0/13351474423_640330/0,数码,雷军;小米;小米11 pro,3月29日，小米发布了小米11 Pro/小米11 Ultra两款重磅旗舰，发布会之前，雷军更是直言小米11 Ultra要挑战安卓机皇，并在发布会上自称安卓之光。这款手机起售价达5999元的小米11 ……
2483,https://new.qq.com/omn/20210329/20210329A0E1FO00.html,宣璐重现《陈情令》名场面，师姐穿婚服见魏无羡！两年变化太大,https://inews.gtimg.com/newsapp_ls/0/13353940560_640330/0,娱乐,宣璐;魏无羡;陈情令;汪卓成;肖战,距离《陈情令》播出已有将近两年时间，这部剧的火爆程度不仅让肖战、王一博从新人晋升顶流，而且一众配角演员也成功被发掘，比如宣璐、汪卓成、于斌、孟子义等人。《陈情令》爆红以后，还带动了国内“耽改101”……
2485,https://new.qq.com/omn/20210329/20210329A0E1I100.html,衡水中学的一个普通学生有多努力？家长转给孩子！,https://inews.gtimg.com/newsapp_ls/0/13351482085_640330/0,教育,衡水中学;高考;作业;错题本,在高考竞争尤为激烈的今时今日，衡水中学能取得那样傲人的成绩实属不易。在这样的成绩背后，衡水中学的学生们无疑付出了数倍于常人的努力，他们很多优秀的学习方法与生活习惯都值得高一、高二甚至高三的同学们借鉴……
2488,https://new.qq.com/omn/20210329/20210329A0E1IJ00.html,成年人最大的悲哀，是突然读懂了孔乙己,https://inews.gtimg.com/newsapp_ls/0/13351482164_640330/0,情感,孔乙己,作者：趣史录来源：趣史录（ID: qslqushilu）年少不懂孔乙己，读懂已是书中人。年少时，我们读孔乙己是翘着嘴角眉梢的，成年后，我们想起孔乙己却只剩苦涩叹息。孔乙己不好笑了吗？不！是当我们自己……
2490,https://new.qq.com/omn/20210329/20210329A0E1NV00.html,别怪生活不公平，实在是你太自卑！深度解读它所产生的根本原因,https://inews.gtimg.com/newsapp_ls/0/13351482586_640330/0,情感,孩子;张麻子,音频版课程链接，让你解放双手，边走边听：https://www.ximalaya.com/gerenchengzhang/3341211/352250666凡事都有解导语：自卑是什么？比如说：当着一……
2491,https://new.qq.com/omn/20210329/20210329A0E26P00.html,“十四五”规划中要求通信“智能升级”，5G已做出表率！,https://inews.gtimg.com/newsapp_ls/0/13351487932_640330/0,科技,5g网络;5g基站;人工智能;欧阳晔;亚信科技,◎ 科技日报记者 张佳星“十四五”规划中对新型基础设施建设提出了“智能升级、融合创新”的新要求。在2020年，中国5G网络基础设施建设练就了“基建狂魔”的段位。据年初工信部发布的《2020年通信业统……
2492,https://new.qq.com/omn/20210329/20210329A0E26U00.html,安卓之光！一图看懂小米11 Ultra：5999元起史上最强机皇,https://inews.gtimg.com/newsapp_ls/0/13351486619_640330/0,数码,小米;雷军,今日晚间，小米春季新品发布会上，雷军正式发布号称“安卓之光”的小米11 Ultra旗舰手机，售价5999元起。雷军表示，巅峰影像，安卓之光，这就是小米11 Ultra的设计目标。现场，他演示了小米1……
2493,https://new.qq.com/omn/20210329/20210329A0E26V00.html,史上最轻薄的小米手机！小米11青春版亮相：仅159g、6.81mm,https://inews.gtimg.com/newsapp_ls/0/13351486488_640330/0,数码,小米11青春版;小米手机;小米,3月29日消息，在今晚的小米春季新品发布会上，小米CEO雷军率先介绍了号称“安卓机皇”与“安卓之光”的小米11 Pro、小米11 Ultra两款旗舰新机。随后，小米手机产品经理魏思琪登场，与之一同亮……
2494,https://new.qq.com/omn/20210329/20210329A0E2AE00.html,观点直击｜黄仙枝：正荣保持适当规模就好 争取明年“转绿”（实录）,https://inews.gtimg.com/newsapp_ls/0/13351487687_640330/0,房产,正荣地产;黄仙枝;正荣;陈伟健,观点地产网“我觉得保持适当的规模优势就可以了，正荣地产仍坚持高质量发展，特别是长期主义。”董事会主席兼行政总裁黄仙枝对于正荣地产的发展一直有着清晰的判断。这句话也同样回应了最新一份年报中提到的销售目……
2495,https://new.qq.com/omn/20210329/20210329A0E2KB00.html,欢迎来到 “猴猴的世界”！,https://inews.gtimg.com/newsapp_ls/0/13351495629_640330/0,宠物,山魈;孙悟空;阿拉伯狒狒,在秦岭野生动物园里住着这样一群可爱萌动又聪明伶俐的小动物它们是大家的好朋友也是动物园里的人气明星它们就是……WELCOME TO“猴猴的世界”金丝猴这些可爱的“小天使们”具有典型的家庭生活方式，成……
2496,https://new.qq.com/omn/20210329/20210329A0E2Z500.html,【忘羡现代63】魏婴：这次是我真的决定离开,https://inews.gtimg.com/newsapp_ls/0/13351495129_640330/0,情感,魏婴;蓝忘机;蓝湛;蓝启仁,前言:  60/61/62这三篇【忘羡60-62】羡羡十八了，第一次亲密接触能成功吗？是付费，很多小可爱没有看。做个前情梗概——  魏婴与蓝湛参加江澄的升学宴，魏婴醉酒，蓝湛给他洗澡。魏婴各种撩……
2497,https://new.qq.com/omn/20210329/20210329A0E2ZH00.html,男人真心想和你过一辈子，才会这样对待你,https://inews.gtimg.com/newsapp_ls/0/13351496069_640330/0,情感,戴希希;爱的理想生活;父母;刘珂;恋爱,我们都希望自己的感情之路，能够顺遂一点，“愿得一人心，白首不分离”是无数女人的心声。可是相伴到老的前提，是需要我们识别出对方的心意，而不是糊里糊涂，任凭自己的感觉，那就是置自己的幸福于不顾。有多少的……
2498,https://new.qq.com/omn/20210329/20210329A0E2ZL00.html,异性朋友关系再好，也要注意分寸,https://inews.gtimg.com/newsapp_ls/0/13351497147_640330/0,情感,异性;知己,作者：专注生活正能量来源：暖心文笔注：文章摘自网络，版权归作者所有如有侵权，请联系删除图源来自网络侵删与人相处，要掌握好度，把握好分寸，这样，人与人之间的关系，才能维护好。朋友之间也好，恋人之间也好……
2500,https://new.qq.com/omn/20210329/20210329A0E2ZV00.html,本以为《司藤》开了个好头，没想是《十二谭》碰了一手好瓷,https://inews.gtimg.com/newsapp_ls/0/13351496275_640330/0,娱乐,十二谭;司藤;唐人;金性坚;杨幂;刘诗诗;古力娜扎;夜明;蔡艺侬,在《司藤》热播期间，古力娜扎和刘以豪合作主演的《十二谭》也紧随其后正式开播了。本以为《司藤》获得了不错的收视和口碑可以打开网剧新局面，顺势开个好头，但没想到以《十二谭》目前播出的剧集来看，或许它会像……
2501,https://new.qq.com/omn/20210329/20210329A0E3PH00.html,《西游记》首回中的一首诗，道出世人苦累缘由，猴子比人活得通透,https://inews.gtimg.com/newsapp_ls/0/13351500898_640330/0,文化,西游记;石猴;菩提祖师;玉帝;阎罗王;如来,不得不承认，就“四大名著”来说，受众群体最广的当属《西游记》了，无论男女老幼，都无法抵挡它的魅力。相比之下，《水浒传》有些黑暗、血腥和压抑，《红楼梦》过于狭隘，流传到现在，它几乎成了女子读物，着实有……
2502,https://new.qq.com/omn/20210329/20210329A0E3W600.html,有些人“断联”了，就别刻意去联系了,https://inews.gtimg.com/newsapp_ls/0/13351501201_640330/0,情感,缘分,人这一生，因缘际会。在某个时间段里，会遇到谁，似乎是一种注定的事情。如果，没有缘分的牵引，如何让许多的陌生人走到一起，继而相谈甚欢，擦出情感的火花呢？无论相遇，还是别离，一旦到来了，我们都无法把握。……
2503,https://new.qq.com/omn/20210329/20210329A0E45L00.html,女朋友考上国外研究生，叫头条的男朋友出钱被怼：你读书凭啥我出钱,https://inews.gtimg.com/newsapp_ls/0/13351531845_640330/0,情感,今日头条;百度;北京字节跳动科技有限公司;男友;分手,想要生活好一点，努力读书少不了。日前脉脉上有位认证为百度员工的用户发帖抱怨：考上国外研究生，叫头条的男朋友出钱被怼。引发网友热议。原来，这位百度员工考上了国外的研究生，准备脱产去读，但是高昂的学费成……
2504,https://new.qq.com/omn/20210329/20210329A0E4BE00.html,从宠物盲盒到在线“拼猫”，这些宠物商家有多损？,https://inews.gtimg.com/newsapp_ls/0/13351504338_640330/0,宠物,宠物盲盒;流浪猫;英短;懂懂;蓝猫;猫狗;良子;蓝白猫;土猫,前不久，随着部分媒体的报道，一些宠物商家推出的所谓“活体盲盒”被纷纷曝光。报道显示，消费者花十几元即可随机得到一个装有猫、狗、龟等宠物的“盲盒”，而商家则打着尊重生命的旗号，宣称不接受任何形式的拒收……
2505,https://new.qq.com/omn/20210329/20210329A0E5DB00.html,内蒙古武川县坝顶北魏祭天遗址入围“2020年度中国考古新发现”,https://inews.gtimg.com/newsapp_ls/0/13351517793_640330/0,文化,武川县;内蒙古;祭天;考古研究所;大青山乡;考古学,3月26日，中国社会科学院考古研究所举办的“2020年中国考古新发现”评选结果新鲜出炉，内蒙古武川县坝顶北魏祭天遗址入围。坝顶遗址发掘区全景航拍图祭坛内部航拍坝顶遗址位于内蒙古呼和浩特市武川县大青山……
2506,https://new.qq.com/omn/20210329/20210329A0E6H700.html,家长是不是都很难接受自家孩子的平庸？,https://inews.gtimg.com/newsapp_ls/0/13351522577_640330/0,教育,深圳;中考;211大学;985大学,问：家长是不很难接受自家孩子的平庸？汉语中形容父母对孩子期望的成语很多：望子成龙、望女成凤、光宗耀祖、出人头地……孩子无法成为父母的骄傲，于是：恨铁不成钢……网上流行过的一个段子：孩子因成绩不好， ……
2511,https://new.qq.com/omn/20210329/20210329A0E6HQ00.html,越秀悦映城｜楼市新政出台，杭州买房选哪里？,https://inews.gtimg.com/newsapp_ls/0/13351524386_640330/0,房产,越秀;楼市;买房;临安;杭州;限购,近日，杭州楼市新政出台，明确限购加码、明确维稳要义。新政一出，瞬间点沸了杭州人的朋友圈。作为非限购区域，临安暂未受到新政影响。同样，作为2020临安主城三冠王，地铁亚运红盘悦映城，也迎来了市场更大的……
2512,https://new.qq.com/omn/20210329/20210329A0E6UH00.html,双舰岛设计有何优点？福特级CVX-3B方案，为何选择了双舰岛,https://inews.gtimg.com/newsapp_ls/0/13351527727_640330/0,军事,双舰岛;航母;舰岛;福特;燃气轮机;舰艇,对于使用燃气轮机作为舰艇动力来源的航母类舰艇而言，双舰岛设计是一个优点非常明显的设计，双舰岛设计能够让两个烟道分开，将舰岛从一个特大号的舰岛削减为两个加起来也没有原先上层建筑大的两个小舰岛。可以说当……
